This CSV file was written with from https://rockphysics.herokuapp.com/
Contact Jacob Anderson with questions/comments. jacob.anderson10@gmail.com
Calculation Method,Bulk Modulus Quartz (K0 GPa),Bulk Modulus Plag Feldspar (K0 GPa),Bulk Modulus Dolomite (K0 GPa),Bulk Modulus Clay (K0 GPa),Fraction Quartz,Fraction Plag Feldspar,Fraction Dolomite,Fraction Clay,Bulk Modulus of Pore Fluid (Kfl GPa),Bulk Modulus of Gas (Kgas GPa),Density of Pore Fluid (g/cc),Density of Gas (g/cc),Porosity,Density of Rock (g/cc),Grain Density (g/cc),Primary Velocity of Rock (Km/s),Shear Velocity of Rock (km/s),SP Cutoff,Wavelet Type,Sampling Interval (time),Frequency (Hz)
Castagna_1,37.0,75.6,94.6,25.0,0.75,0.1,0.1,0.05,3.1,0.25,1.0,0.25,20.0,2.3,2.12,3.5,1.8000000000000003,50.0,Ricker,0.02,30.0
Depth,SP,Sonic,Vp 0% Sw (m/s),Vp 20% Sw (m/s),Vp 40% Sw (m/),Vp 50% Sw (m/s),Vp 60% Sw (m/s),Vp 80% Sw (m/s),Vp 100% Sw (m/s),Vs 0% Sw (m/s),Vs 20% Sw (m/s),Vs 40% Sw (m/s),Vs 50% Sw (m/s),Vs 60% Sw (m/s),Vs 80% Sw (m/s),Vs 100% Sw (m/s),Ksat 0% Sw (GPa),Ksat 20% Sw (GPa),Ksat 40% Sw (GPa),Ksat 50% Sw (GPa),Ksat 60% Sw (GPa),Ksat 80% Sw (GPa),Ksat 100% Sw (GPa),Seismic Time 0% Sw (s),Amplitude 0% Sw,Seismic Time 50% Sw (s),Amplitude 50% Sw,Seismic Time 100% Sw,Amplitude 100% Sw
11032.0,-20.37862959,104.6383356,1981.2960635004806,1982.1059463676631,1997.5362037857283,2014.6888317436185,2042.587416356928,2167.6050960118273,2720.9007210110576,1361.5875805173819,1343.5525116420738,1326.2156238664302,1313.6445759459405,1309.5330022426845,1293.464504104493,1277.9733524171475,3.227080293877586,3.469930891706629,3.849347683236428,4.13215609166258,4.52558665962245,6.070733767870085,13.868225454171323,16.273333333333333,0.003194466943812855,16.213333333333335,0.012333571426570602,,
11032.5,-20.21041858,103.5546702,2060.121705903911,2058.2222238893237,2070.2169006221175,2085.17497775432,2110.344890150872,2226.6942127024035,2756.3643076440376,1386.7008825359776,1368.3331724570685,1350.676520822675,1337.8736108261537,1333.6862027119064,1317.3213350617543,1301.5444625170016,3.730004764389765,3.9668150488660316,4.336866917181052,4.612752170837833,4.9966328935530155,6.505190668157514,14.169394076848512,16.293333333333333,-0.023487584544585834,16.233333333333334,0.003032780647975469,,
11033.0,-20.01193163,102.4568393,2139.550473448032,2135.0284029673708,2143.7079381036287,2156.550357463788,2179.087706749576,2287.027146901413,2793.2083890938393,1412.7404466047444,1394.0278264090107,1376.0396169619237,1362.9962930453426,1358.7302534949677,1342.0580852401793,1325.984953503118,4.254767941478366,4.485356236128481,4.845758628259118,5.114508097296945,5.4885424752571055,6.959339914193483,14.485525792675551,16.313333333333333,0.024041496970727504,16.253333333333334,0.002135534575709245,,
11033.5,-19.83010115,103.954593,2031.0889448502323,2030.1744213026666,2043.4168923186169,2059.171845467754,2085.332885118191,2204.8368311137547,2743.1737037117473,1377.3656843757353,1359.1216247649957,1341.5838367903352,1328.8671153174896,1324.707896616703,1308.4531964037424,1292.7825329437383,3.5426922738544047,3.7817434161308094,4.155269837854912,4.433723956978291,4.821148543865181,6.3432881751682455,14.057019184585188,16.333333333333332,-0.014702304194305146,16.273333333333333,-0.0003449472695826269,,
11034.0,-19.67100756,105.3810629,1926.9396964307036,1929.685806981762,1947.5769663085562,1966.3021742742137,1996.15413992926,2127.3434459260006,2697.096780254027,1344.7039840589553,1326.8925488516884,1309.7706373443639,1297.3554695913979,1293.294879131679,1277.4256293137132,1262.1265668885699,2.8907171759282857,3.1376498131181085,3.523393870845477,3.8108785880742175,4.210757978813819,5.780594474791488,13.667777384965913,16.353333333333335,-0.008029302456289546,16.293333333333333,0.0030089566542556853,,
11034.5,-19.51459144,106.9551954,1810.5319579428494,1817.6338076974564,1841.0743223419017,1863.3451370142777,1897.592870299431,2042.5547573069878,2647.9463507784963,1309.7746038182495,1292.4258298363252,1275.7486688202437,1263.6559914594652,1259.7008769333727,1244.2438390725345,1229.3421776926095,2.1993094971163893,2.454739104347774,2.853649747395395,3.15086242822491,3.5641527254774967,5.185285486120159,13.258184617541016,16.373333333333335,0.0026533897006126355,16.313333333333333,-0.011597192677641227,,
11035.0,-19.34836879,108.2576464,1712.5715494787612,1723.5906840547414,1752.0319466710941,1777.493758593175,1815.684385607432,1972.847929483622,2608.5612095026095,1281.7193397251099,1264.7421750524027,1248.4222374511485,1236.5885842430455,1232.7181879442146,1217.5922385607523,1203.0097695397426,1.64833969398357,1.9106426304023665,2.320200085802182,2.625276007712232,3.0494022726896346,4.711936005211725,12.934109906274529,16.393333333333334,-0.008232892385129718,16.333333333333332,0.013355104262208203,,
11035.5,-19.18228295,106.9190544,1813.2265743763671,1820.224106290894,1843.5315479761343,1865.717376797866,1899.8599099762555,2044.4941939157322,2649.0555044095713,1310.5638448928069,1293.204616925151,1276.517406622389,1264.4174424829184,1260.4599446926904,1244.9935927642753,1230.0829519743006,2.2148654832956916,2.470102346480224,2.868714379057838,3.1657064813436193,3.5786927551249237,5.198663341070604,13.267364248394932,16.413333333333334,-0.00030981499994693515,16.353333333333335,-0.0016356291818024559,,
11036.0,-19.02951467,105.4990584,1918.2746655263122,1921.3348911531605,1939.6256747477933,1958.6062671980117,1988.7752708576224,2120.963403834405,2693.3518798130153,1342.0458456138454,1324.2696190928386,1307.1815532584435,1294.7909271407352,1290.73836343764,1274.9004830984115,1259.6316630362633,2.8378888040092223,3.0854656287155953,3.472208080930581,3.7604305953614023,4.161327314020579,5.735057297476906,13.636366288071626,16.433333333333334,-0.015431271748203244,16.373333333333335,0.016975662852035493,,
11036.5,-18.87908431,104.2177551,2011.949369886337,2011.6923157092854,2025.7684641632734,2042.0559521736038,2068.879159192869,2190.48691339282,2734.559839019102,1371.2659075970018,1353.1026432989563,1335.642522855186,1322.9821184252444,1318.8413191652328,1302.6586042238882,1287.0573395808904,3.420531632269009,3.661049858191063,4.036850856292346,4.316986492544145,4.706730580382251,6.237757217213229,13.983862716987959,16.453333333333333,-0.008334724390352847,16.393333333333334,0.006475570942319471,,
11037.0,-18.70278613,102.8427125,2111.671052776747,2108.057884778378,2117.885077837781,2131.459625348252,2154.908131467805,2265.7631531762354,2780.150803171361,1403.5180037338403,1384.9275404927932,1367.056759009473,1354.0985825875757,1349.8603919645343,1333.2970604883865,1317.3288549885247,4.068529441057394,4.301316494971074,4.665129205908517,4.9364008697977475,5.313915883215691,6.798065510133278,14.373108950715142,16.473333333333333,0.014994703721792882,16.413333333333334,-0.0007260278949844123,,
11037.5,-18.49564751,101.501555,2208.4398030884126,2201.7226010663544,2207.636353519277,2218.7159386587464,2239.059044911542,2339.957979994412,2826.047173249472,1435.9048439278404,1416.885396975492,1398.6022387770154,1385.3450463197948,1381.0090574483127,1364.063519282852,1347.7268399063935,4.724402874167022,4.949492645852087,5.301365096735253,5.56380473339263,5.929129722226765,7.3664969828095535,14.770096072366213,16.493333333333332,0.0032523820899523644,16.433333333333334,0.02508104034739595,,
11038.0,-18.31349996,99.56586783,2347.783811951862,2336.8279757120517,2337.4278030564765,2345.128419119171,2361.2662386058155,2448.6071554546998,2894.916994286966,1484.3480762118816,1464.6869687132073,1445.7869901987885,1432.0825388188373,1427.6002663569272,1410.0830352655746,1393.1952040790707,5.715101131804753,5.928808107193123,6.263014773125749,6.512380640512525,6.859651733383593,8.227629358682549,15.375578658885221,16.513333333333335,-0.00942912412357035,16.453333333333333,0.008610015428254798,,
11038.5,-18.25789697,99.487459,2353.428972988484,2342.3066586987347,2342.698551053674,2350.267204444773,2366.2408528726287,2453.0510196115156,2897.7747834586644,1486.354202142037,1466.666522265764,1447.7410000546984,1434.0180268362965,1429.5296964940578,1411.988790516686,1395.0781350906457,5.756377516494761,5.969616612009646,6.30309692248816,6.551925069417242,6.89845336702127,8.263573399743194,15.400959527213477,16.533333333333335,-0.004547977082959357,16.473333333333333,-0.00207882210808882,,
11039.0,-18.41195559,100.7384619,2263.3859481703353,2254.9666788619957,2258.742142353707,2268.460636535951,2287.10954227937,2382.5556058549328,2852.817269952761,1454.7572074412424,1435.4880492846414,1416.9648468060802,1403.53359726393,1399.1406800808393,1381.9726595922798,1365.4214917561515,5.1085705533297,5.329211511430971,5.67418073710576,5.93151251654339,6.289785283622205,7.700062332374647,15.004047772008963,16.553333333333335,0.014093141128376023,16.493333333333332,0.007550509149139389,,
11039.5,-18.78075102,101.3376103,2220.2489013681416,2213.1623522033346,2218.6116171685862,2229.395396010914,2249.3702901000147,2349.0852910284866,2831.757683675306,1439.9287269058614,1420.8559811369746,1402.52158744795,1389.2272439279063,1384.8791041733857,1367.8860789736232,1351.5036187877063,4.80625308237524,5.030391295475797,5.3807873421714,5.642134655095089,6.0059516585996455,7.437527766971468,14.819852928587409,16.573333333333334,0.0007655364041130891,16.513333333333335,-0.006684061896669627,,
11040.0,-19.28522059,102.5529419,2132.6104186376183,2128.313461899957,2137.277115012265,2150.3007508531277,2173.0636412100853,2281.725239674993,2789.9453566122347,1410.4364191283016,1391.7543172002304,1373.7954445849143,1360.7733929245076,1356.5143108250668,1339.8693330806393,1323.822414889912,4.2082009373391545,4.43933803648418,4.800591669756791,5.069970724799018,5.444873971483905,6.919004929135714,14.457394185577705,16.593333333333334,-0.014647146641763979,16.533333333333335,0.015381072854609238,,
11040.5,-19.81026678,102.3453778,2147.5970854341917,2142.8149404331875,2151.166341833827,2163.7994977801345,2186.076391068566,2293.181513333096,2797.0021128782637,1415.4186753826968,1396.6705803918305,1378.6482694646584,1365.5802184260092,1361.3060914524146,1344.602316626923,1328.4987139536938,4.308930917029828,4.538881702390161,4.898295235957186,5.1663133130253005,5.539338291408237,7.006262695806526,14.518265480882707,16.613333333333333,0.084677636073478,16.553333333333335,-0.010535676277724037,,
11041.0,-20.27346229,99.42458578,2357.955953185052,2346.700415297215,2346.925952729334,2354.3890471322984,2370.231377723819,2456.616937420483,2900.0702676126425,1487.9653631354197,1468.2563424361986,1449.3103055570127,1435.572457069223,1431.0792615187033,1413.5193417534615,1396.5903557112354,5.789541806500498,6.002405344479422,6.335302611774573,6.5836991222614465,6.929631152675196,8.292457143167603,15.421361260842094,16.633333333333333,-0.2705449802544331,16.573333333333334,0.0020162977104662603,,
11041.5,-20.67394558,97.33466135,2508.745961180788,2493.186990009265,2488.0611473429917,2492.1367024344668,2503.768115877629,2576.5107659479213,2978.4165083847715,1542.8288885456307,1522.3931665503096,1502.7485607383403,1488.5041770728747,1483.8453106308368,1465.6379301597815,1448.0847468889726,6.926499882165231,7.126687418285731,7.439898859807877,7.673716365562025,7.999501368585393,9.28473290971244,16.1256745987028,16.653333333333332,0.02799853139442598,16.593333333333334,-0.011937406108238825,,
11042.0,-21.08565297,95.37051793,2651.461121121257,2632.0464925974566,2622.165604322758,2623.2465307840257,2631.163149515544,2691.8414372568795,3055.8547111965445,1596.8123393904748,1575.6615732305002,1555.3296043414653,1540.5868109099335,1535.7649311295834,1516.9204759732083,1498.7531083211593,8.0597097347352,8.247648169563774,8.541824192394547,8.761534440411054,9.067810290684687,10.27774883959978,16.837273034883466,16.673333333333336,0.00011259120211350525,16.613333333333333,0.004022710853773462,,
11042.5,-21.58570031,93.4063745,2795.738978290025,2772.613654336617,2758.1951146220904,2756.4345612098814,2760.8361453194193,2810.0932132106873,3137.273528408302,1653.304090723862,1631.4050564092988,1610.3537866342024,1595.0894252012538,1590.0969577902902,1570.5858267519427,1551.775737102785,9.260960612544343,9.436334493210985,9.710971606804291,9.91619095929398,10.202412258568664,11.334788040098001,17.602328238111156,16.693333333333335,0.018469987687229333,16.633333333333333,0.002876883849049746,,
11043.0,-22.15594915,91.44223108,2942.1233397314663,2915.4029100550233,2896.6269037860934,2892.15495078091,2893.2140160237223,2931.622651683173,3222.990049096776,1712.4767304762063,1689.7939179833334,1667.9892119772858,1652.1785308653448,1647.0073803692535,1626.7979354910203,1607.3146226491272,10.536092641377122,10.698602416572104,10.953220367015003,11.143581219433342,11.409223026868146,12.461825379609692,18.426832257524964,16.713333333333335,-0.025025486638684542,16.653333333333332,-0.003149918377247212,,
11043.5,-22.64300865,89.47808765,3091.1375285664312,3060.9138077308803,3037.930733561876,3030.8591099419673,3028.7265612816177,3056.8039829889544,3313.357125898334,1774.5186079331402,1751.01401243556,1728.4193366308364,1712.0358452011837,1706.677347408817,1685.7357279671025,1665.5465478358738,11.891599091429292,12.040968593348364,12.27512193398546,12.450281239927303,12.694850781123792,13.66557223431929,19.317691180554306,16.733333333333334,-0.003194330694072809,16.673333333333336,-0.00421476522740198,,
11044.0,-22.83898941,87.05179283,3279.612101520474,3245.1586949354028,3217.150824480758,3207.000533953635,3201.108583012364,3217.074643789772,3431.9985065973938,1855.4281727774867,1830.8518800967665,1807.2269950967227,1790.096494784617,1784.4936751110024,1762.5972179411342,1741.4875077170234,13.687862726060025,13.820668733282098,14.029002495414137,14.184963681890242,14.402894219729275,15.269803823903366,20.521797966458344,16.753333333333334,0.00682913537991033,16.693333333333335,-0.004970372998933454,,
11044.5,-22.63446979,88.82310757,3141.502924314327,3110.12789391584,3085.7710280045317,3077.8547103039664,3074.6883366018683,3099.427827806326,3344.5925269113245,1795.8806203085162,1772.0930717567092,1749.2263966942712,1732.6456774952912,1727.222673027344,1706.0289541533245,1685.5967326057453,12.362716065012426,12.507647658547391,12.734885720113702,12.904905274941427,13.142345962262244,14.08531991595628,19.630865559909513,16.773333333333333,-0.006275908642524924,16.713333333333335,0.01724113060445885,,
11045.0,-22.10470447,91.13944223,2964.9106826087955,2937.644739708048,2918.2110370388973,2913.3314453495504,2913.88913530667,2950.6726253057004,3236.6082982782964,1721.8489789629396,1699.0420252474282,1677.11798382547,1661.220772117528,1656.0213203274402,1635.7012707701435,1616.1113273118751,10.739642527169089,10.900143923341426,11.151635073854864,11.339674098983204,11.602098580046883,12.642212433839028,18.55965236243148,16.793333333333333,0.011316483802150501,16.733333333333334,-0.010457795407665853,,
11045.5,-21.43771378,93.45577689,2792.0864819226504,2769.052962676423,2754.746206731181,2753.05544197254,2757.5432203383816,2807.0802722267745,3135.1743812093596,1651.8510900738254,1629.971301650731,1608.9385327121345,1593.687586311066,1588.699506513025,1569.2055227655121,1550.4119642993596,9.229866577645014,9.405560236661,9.68069480220647,9.886283221398713,10.17301547849888,11.307369560239733,17.58238350169079,16.813333333333333,0.0018720509874467406,16.753333333333334,0.006060000047586733,,
11046.0,-20.77772133,95.77211155,2622.1724277595677,2603.533266443427,2594.605552011291,2596.2854589890344,2604.944359831632,2668.034452313447,3039.707531891657,1585.5761233426788,1564.574187807498,1544.3852879501073,1529.7462344559863,1524.95828457562,1506.2464313313274,1488.2069011608176,7.822657031776941,8.013126007382265,8.311235588008474,8.53386183437561,8.844171419738098,10.069690420252911,16.687611272742725,16.833333333333332,0.00029288079756830955,16.773333333333333,0.0006649817676154062,,
11046.5,-20.14737837,98.08844622,2454.2699040799794,2440.236621098594,2437.002911445014,2442.2743197708633,2455.391411606622,2532.952805626857,2949.693545861336,1522.7436771003959,1502.5739961420036,1483.1851322755094,1469.1261881360676,1464.5279728253884,1446.5576238808621,1429.232955515464,6.508543505599771,6.713345882445822,7.033725679314313,7.272853145437259,7.605977775858015,8.919495806009357,15.865652355135474,16.853333333333335,-0.0035843546818453836,16.793333333333333,-0.033635537861323186,,
11047.0,-19.51693556,100.4047809,2287.4020150519545,2278.2516326263562,2281.110390606339,2290.2459266719325,2308.1692782635973,2401.276087759888,2864.6770026399554,1463.1002088121704,1443.7205424469869,1425.0911097996511,1411.5828323295618,1407.164721860682,1389.8982431429833,1373.2521547144418,5.279141537951903,5.49782136932982,5.8397470228317525,6.0948264047529905,6.449988826850152,7.848311875895086,15.108262378336363,16.873333333333335,-0.0053973684695317325,16.813333333333333,0.00534426909205224,,
11047.5,-18.92043684,102.1912351,2158.7206337228954,2153.580596075109,2161.480640301338,2173.825998028404,2195.7446764382294,2301.70170004812,2802.2648926354113,1419.1330770073596,1400.335782471719,1382.2661766330468,1369.1638318614878,1364.8784885428986,1348.130878964179,1331.9850165348985,4.384107476144498,4.613174871885115,4.971218103491237,5.238222620040047,5.6098487186975055,7.071405038211964,14.563741565733139,16.893333333333334,-0.00023589672424737817,16.833333333333332,0.002539387485105873,,
11048.0,-18.46914531,102.1912351,2158.7206337228954,2153.580596075109,2161.480640301338,2173.825998028404,2195.7446764382294,2301.70170004812,2802.2648926354113,1419.1330770073596,1400.335782471719,1382.2661766330468,1369.1638318614878,1364.8784885428986,1348.130878964179,1331.9850165348985,4.384107476144498,4.613174871885115,4.971218103491237,5.238222620040047,5.6098487186975055,7.071405038211964,14.563741565733139,16.913333333333334,0.0018118565049967228,16.853333333333335,-0.00764661756851421,,
11048.5,-18.25094033,101.2081673,2229.5708273828714,2222.194106487529,2227.2786384803126,2237.830193640486,2257.516023949309,2356.3011124375453,2836.2821349370097,1443.1159523738902,1424.000989834184,1405.6260136875596,1392.3022436622616,1387.9444794718192,1370.9138408807248,1354.4951187650622,4.871141475075005,5.094526745041872,5.443754502319718,5.704237412190411,6.0668610262227975,7.493853523978898,14.859332692642543,16.933333333333334,-0.006537281317466774,16.873333333333335,0.02746695458689148,,
11049.0,-18.23573565,100.1414343,2306.354885695421,2296.632837631787,2298.7755883386017,2307.456047642869,2324.8130603584086,2416.092391624821,2874.104079116652,1469.7279442844913,1450.2604894674728,1431.5466668714225,1417.9771979058917,1413.5390737241444,1396.1943791379838,1379.4728851629945,5.414889065048211,5.6320143698023655,5.971527259543356,6.224820904550935,6.577517156047555,7.96635933294996,15.191350727382712,16.953333333333333,0.004760093533022702,16.893333333333334,-0.007101031791219656,,
11049.5,-18.29728002,99.0747012,2383.154643759468,2371.1620177089785,2370.467883173383,2377.347663393651,2392.4644263453915,2476.5028559165685,2912.9086663555763,1496.972548614423,1477.1442221776854,1458.0834981743967,1444.2624895859233,1439.7420951188697,1422.0758788911965,1405.044415653579,5.975182483017271,6.185949874971357,6.515592723802934,6.761579771501237,7.104183113724366,8.454199971129503,15.535710438555432,16.973333333333333,0.004994173958469627,16.913333333333334,0.0007996461750498928,,
11050.0,-18.32335564,98.00796813,2460.080163556493,2445.882645213722,2442.444978272608,2447.587376918294,2460.5441421151368,2537.5857627902765,2952.7346861887586,1524.8718409390772,1504.6739711355763,1485.2580096822894,1471.1794169723246,1466.5747752645484,1448.579311228515,1431.2304301651513,6.5527345640803585,6.757046535664259,7.076664655605213,7.315227974714731,7.647572912097843,8.958087070033908,15.89308349791911,16.993333333333332,-0.00042747771467880794,16.933333333333334,0.002950232765408549,,
11050.5,-18.29723586,96.61354582,2560.996541362206,2544.003017528171,2537.103421273105,2540.060040847732,2550.3023953757292,2618.535860473578,3006.403427837475,1562.3672772696802,1541.672757242273,1521.7793720954505,1507.3545975212737,1502.636731183503,1484.1987724027392,1466.4232955771258,7.334986425523686,7.530714218392864,7.836996555465625,8.065680009448084,8.384366671976144,9.642221062475908,16.381065974111436,17.013333333333335,-0.00025011941454387404,16.953333333333333,-0.004364404846369273,,
11051.0,-18.28061334,97.88047809,2469.2872224832777,2454.8302013778534,2451.0704024994916,2456.009093249384,2468.712724332297,2544.9335676248297,2957.5647155887623,1528.2510887671065,1508.008458737971,1488.549469835551,1474.439677747016,1469.8248317551336,1451.7894882150492,1434.4021605314006,6.622950124063756,6.826484088779953,7.14489380080028,7.382562063372255,7.71366992133164,9.019417569173338,15.936698850376338,,,16.973333333333333,-0.0005418171617383922,,
11051.5,-18.33598297,99.70916335,2337.468076156129,2326.817459490453,2327.798672588441,2335.741384480983,2352.180406326256,2440.494830862953,2889.708253574348,1480.690782532909,1461.0781181489792,1442.2247073992653,1428.5540224951217,1424.0827939298592,1406.6087236439605,1389.7625024809006,5.639902782954216,5.854463464025664,6.1899954119499085,6.440342349275186,6.788968620677729,8.162159175198598,15.329371042291994,,,16.993333333333332,-0.0014459128953198707,,
11052.0,-18.47156794,101.5378486,2205.825118933503,2199.1899627579874,2205.206930592317,2216.3522581849616,2236.777199161916,2337.9391698282425,2824.78599010757,1435.0159854267781,1416.0083119545325,1397.7364714562918,1384.4874855095973,1380.1541807160922,1363.2191322329509,1346.8925656410572,4.706333290652017,4.931633402279742,5.283832199599839,5.546513277542994,5.912171572703556,7.350818721916298,14.759117990733255,,,17.013333333333335,0.0030670488478769294,,
11052.5,-18.64747225,103.7848606,2043.418307546682,2042.0837064704474,2054.7938309522156,2070.2087828342583,2095.9469777409095,2214.105882614197,2748.757120283228,1381.3179732108263,1363.0215630922119,1345.4334512243468,1332.6802396916235,1328.5090862999843,1312.2077439563986,1296.492114232944,3.6219431471284365,3.8600449148279625,4.232099333641937,4.509465183100938,4.895388504781829,6.411775098568727,14.104534502580966,,,17.033333333333335,0.0029261026410972108,,
11053.0,-18.82087239,104.349004,2002.3924161943305,2002.466140112249,2016.961939318021,2033.5175226698018,2060.674024842402,2183.3395294696634,2730.283174203606,1368.2363953428255,1350.1132588066255,1332.6917126820667,1320.0592786480572,1315.9276275788018,1299.7806648084616,1284.2138677491428,3.359927695039746,3.6011753971544342,3.978107320018018,4.259078963281597,4.64997618070389,6.18542022504368,13.947608256220427,,,17.053333333333335,-0.004086086584225049,,
11053.5,-18.97537442,105.0804781,1948.9751948275193,1950.9293604376762,1967.8134578352403,1985.8950988401666,2014.9478882262604,2143.615820384219,2706.6819750135774,1351.505144468712,1333.6036236891493,1316.3951140397328,1303.9171536213155,1299.8360257590143,1283.8865134335567,1268.5100723593534,3.0260437479624214,3.271330021917332,3.654522322964551,3.9401212239706624,4.337400161086757,5.897282591732546,13.74832843923745,,,17.073333333333334,-0.006243181508453574,,
11054.0,-19.11914814,105.8119522,1895.2538708457776,1899.15620583845,1918.5188289776715,1938.1843819902967,1969.2034163156995,2104.065499999302,2683.4695489905703,1335.028787068275,1317.345505823784,1300.346787129639,1288.0209469871406,1283.9895726322761,1268.2345026783573,1253.0455175969942,2.698598149191177,2.9478774783073804,3.3372584109010157,3.627430603249996,4.0310155151796865,5.615031893175862,13.553637594856223,,,17.093333333333334,4.887948773929412e-06,,
11054.5,-19.26605028,106.5434263,1841.1662125420817,1847.0922636706448,1869.03328088894,1890.346307317671,1923.4079337590374,2064.6702887072943,2660.6364185236175,1318.8017123571747,1301.3333687444945,1284.5412669270154,1272.365245523114,1268.3828719190037,1252.8193024778059,1237.8149372324256,2.3774181580105496,2.6306452622792396,3.026143496576912,3.320835361679245,3.7306510398653043,5.338499615345825,13.363385282289215,,,,,,
11055.0,-19.421013,107.2749004,1786.64355900787,1794.6779539579552,1819.3083466169553,1842.3389315957602,1877.5267424665738,2025.41151626068,2638.173415911776,1302.8184694818158,1285.5618337976098,1268.973244183081,1256.944790306224,1253.0106811560784,1237.635734695921,1222.8132151455081,2.06233690472446,2.3194667705118817,2.721011437872176,3.020169736438072,3.4361415501332453,5.067523398403509,13.177427456519968,,,,,,
11055.5,-19.57910102,108.0063745,1731.6095988115544,1741.8475909716094,1769.2912340231169,1794.1169615352003,1831.5228039189003,1986.2700485107437,2616.0716705093887,1287.0737619581519,1270.0256746542882,1253.6375600083209,1241.7544713474854,1237.8679063482605,1222.6787678428393,1208.0353801059155,1.75319315057133,2.014181057381324,2.4217017902365585,2.725273690439388,3.1473276236453986,4.801946764388262,12.99562613471046,,,,,,
11056.0,-19.73355667,108.5657371,1689.1270346678011,1701.122114773922,1730.8099263902418,1757.0661021598112,1796.235888045118,1956.4052708268125,2599.408740175694,1275.1914337454557,1258.3007352212646,1242.0639164549636,1230.290533052538,1226.4398490123583,1211.3909373799602,1196.8827381181486,1.520698258739858,1.784606454184754,2.196649972635467,2.503561600655541,2.930217026817502,4.6024080455631164,12.859323715615847,,,,,,
11056.5,-19.8832853,107.059761,1802.7291297103013,1810.1340444672574,1833.9612005471179,1856.4789239255456,1891.0322429785085,2036.9451683984687,2644.7422877014355,1307.494426636458,1290.1758550103057,1273.5277271438174,1261.4561018380298,1257.5078727423518,1242.0777439274868,1227.2020247426158,2.1543843795066686,2.410371030353028,2.8101446631338236,3.1079948080732285,3.522163705533604,5.146654862863406,13.231683386970275,,,,,,
11057.0,-20.03265322,105.8406375,1893.1401105872826,1897.1203289908174,1916.5821168993368,1936.311039600327,1967.4086930301169,2102.5177859445116,2682.567046101952,1334.3877701396095,1316.7129795604449,1299.722422837453,1287.4025009734723,1283.3730622916305,1267.625557168261,1252.4438651105845,2.6858859074074797,2.9353209028375673,3.3249430708643706,3.6152935132745436,4.0191241825345845,5.604080824473456,13.546094051970737,,,,,,
11057.5,-20.18756299,104.6215139,1982.5237206391866,1983.290535486057,1998.6661047467217,2015.783789232318,2043.6389481207068,2168.5190936502377,2721.4445191729383,1361.9730315268496,1343.9328571147382,1326.5910614499585,1314.0164547990719,1309.9037171528882,1293.8306701932206,1278.3351331250585,3.234775878156383,3.4775334795036894,3.8568061096613797,4.139507961013317,4.5327915663871305,6.077375852158044,13.872820605762394,,,,,,
11058.0,-20.34740448,103.4023904,2071.1611794510245,2068.890984169232,2080.416393146087,2095.074850959816,2119.872032921993,2235.0333033474726,2761.419026307212,1390.2764109985983,1371.861340835761,1354.1591625407384,1341.323240977214,1337.1250358720038,1320.7179723519225,1304.9004200487987,3.801862404429948,4.037815825000687,4.406538986179815,4.681441798786318,5.063967089337317,6.567328956019633,14.21256887046261,,,,,,
11058.5,-20.50269466,102.1832669,2159.2955215981506,2154.137038367983,2162.013826017205,2174.3443562810226,2196.2445790064053,2302.1424315992335,2802.5374625131544,1419.3254239435594,1400.5255816538913,1382.4535266909065,1369.3494060493363,1365.0634819024433,1348.3136023805846,1332.1655515679731,4.38800228130271,4.617023955761248,4.974996263505961,5.2419483190723986,5.613502011160463,7.074780456613706,14.566098716220639,,,,,,
11059.0,-20.64520227,100.5976096,2273.523902418646,2264.7950780260435,2268.1822719496054,2277.6538118531284,2295.995348324744,2390.4507042909077,2857.811918726911,1458.271483326407,1438.9557764141161,1420.3878271946874,1406.9241316085293,1402.5206023983296,1385.3111088996418,1368.7199581923505,5.180377346923297,5.400191651142583,5.743877987474671,6.0002603928726606,6.3572222063835975,7.762461312840771,15.047894384897733,,,,,,
11059.5,-20.78286583,100.3320053,2292.6396231739645,2283.3307981730795,2285.9910390511764,2295.000379833546,2312.7666773118544,2405.3668329466636,2867.2762122160757,1464.9279416143233,1445.5240657987567,1426.8713609073668,1413.3462086383515,1408.9225789812583,1391.6345306476578,1374.9676476066452,5.316555033276675,5.534805869857186,5.876065704253889,6.130652314541367,6.48513422143964,7.880841351155819,15.13114914040877,,,,,,
11060.0,-20.93874257,100.3320053,2292.6396231739645,2283.3307981730795,2285.9910390511764,2295.000379833546,2312.7666773118544,2405.3668329466636,2867.2762122160757,1464.9279416143233,1445.5240657987567,1426.8713609073668,1413.3462086383515,1408.9225789812583,1391.6345306476578,1374.9676476066452,5.316555033276675,5.534805869857186,5.876065704253889,6.130652314541367,6.48513422143964,7.880841351155819,15.13114914040877,,,,,,
11060.5,-21.12424075,101.8877822,2180.6058842616267,2174.767140086922,2181.7866659829197,2193.5707541699458,2214.7908049497164,2318.5066426601265,2812.6812874776588,1426.4816544065595,1407.5870234223305,1389.4238492642173,1376.2536577232295,1371.946123971925,1355.1117916557575,1338.8823224656592,4.533037555236587,4.760359884351133,5.115696016053333,5.380698054251716,5.749560208594465,7.200507973404379,14.653951196376294,,,,,,
